Province/State,Country/Region,Lat,Long,Date,Value,ISO 3166-1 Alpha 3-Codes,Region Code,Sub-region Code,Intermediate Region Code
#adm1+name,#country+name,#geo+lat,#geo+lon,#date,#affected+infected+value+num,#country+code,#region+main+code,#region+sub+code,#region+intermediate+code
,Congo (Kinshasa),-4.0383,21.7587,2020-04-15,254,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-04-14,241,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-04-13,235,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-04-12,234,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-04-11,223,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-04-10,215,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-04-09,180,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-04-08,180,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-04-07,180,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-04-06,161,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-04-05,154,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-04-04,154,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-04-03,134,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-04-02,134,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-04-01,109,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-03-31,98,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-03-30,81,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-03-29,65,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-03-28,65,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-03-27,51,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-03-26,51,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-03-25,48,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-03-24,45,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-03-23,36,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-03-22,30,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-03-21,23,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-03-20,18,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-03-19,14,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-03-18,4,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-03-17,3,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-03-16,2,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-03-15,2,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-03-14,2,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-03-13,2,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-03-12,1,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-03-11,1,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-03-10,0,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-03-09,0,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-03-08,0,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-03-07,0,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-03-06,0,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-03-05,0,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-03-04,0,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-03-03,0,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-03-02,0,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-03-01,0,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-02-29,0,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-02-28,0,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-02-27,0,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-02-26,0,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-02-25,0,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-02-24,0,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-02-23,0,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-02-22,0,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-02-21,0,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-02-20,0,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-02-19,0,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-02-18,0,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-02-17,0,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-02-16,0,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-02-15,0,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-02-14,0,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-02-13,0,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-02-12,0,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-02-11,0,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-02-10,0,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-02-09,0,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-02-08,0,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-02-07,0,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-02-06,0,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-02-05,0,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-02-04,0,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-02-03,0,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-02-02,0,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-02-01,0,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-01-31,0,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-01-30,0,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-01-29,0,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-01-28,0,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-01-27,0,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-01-26,0,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-01-25,0,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-01-24,0,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-01-23,0,COD,2,202,17
,Congo (Kinshasa),-4.0383,21.7587,2020-01-22,0,COD,2,202,17
,Costa Rica,9.7489,-83.7534,2020-05-03,739,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-05-02,733,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-05-01,725,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-04-30,719,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-04-29,713,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-04-28,705,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-04-27,697,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-04-26,695,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-04-25,693,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-04-24,687,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-04-23,686,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-04-22,681,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-04-21,669,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-04-20,662,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-04-19,660,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-04-18,655,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-04-17,649,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-04-16,642,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-04-15,626,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-04-14,618,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-04-13,612,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-04-12,595,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-04-11,577,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-04-10,558,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-04-09,539,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-04-08,502,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-04-07,483,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-04-06,467,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-04-05,454,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-04-04,435,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-04-03,416,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-04-02,396,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-04-01,375,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-03-31,347,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-03-30,330,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-03-29,314,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-03-28,295,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-03-27,263,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-03-26,231,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-03-25,201,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-03-24,177,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-03-23,158,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-03-22,134,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-03-21,117,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-03-20,89,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-03-19,69,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-03-18,50,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-03-17,41,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-03-16,35,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-03-15,27,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-03-14,26,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-03-13,23,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-03-12,22,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-03-11,13,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-03-10,9,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-03-09,9,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-03-08,5,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-03-07,1,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-03-06,1,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-03-05,0,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-03-04,0,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-03-03,0,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-03-02,0,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-03-01,0,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-02-29,0,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-02-28,0,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-02-27,0,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-02-26,0,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-02-25,0,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-02-24,0,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-02-23,0,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-02-22,0,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-02-21,0,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-02-20,0,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-02-19,0,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-02-18,0,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-02-17,0,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-02-16,0,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-02-15,0,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-02-14,0,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-02-13,0,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-02-12,0,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-02-11,0,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-02-10,0,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-02-09,0,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-02-08,0,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-02-07,0,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-02-06,0,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-02-05,0,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-02-04,0,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-02-03,0,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-02-02,0,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-02-01,0,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-01-31,0,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-01-30,0,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-01-29,0,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-01-28,0,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-01-27,0,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-01-26,0,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-01-25,0,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-01-24,0,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-01-23,0,CRI,19,419,13
,Costa Rica,9.7489,-83.7534,2020-01-22,0,CRI,19,419,13
,Cote d'Ivoire,7.54,-5.5471,2020-05-03,1398,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-05-02,1362,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-05-01,1333,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-04-30,1275,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-04-29,1238,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-04-28,1183,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-04-27,1164,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-04-26,1150,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-04-25,1077,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-04-24,1077,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-04-23,1004,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-04-22,952,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-04-21,916,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-04-20,847,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-04-19,847,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-04-18,801,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-04-17,688,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-04-16,654,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-04-15,638,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-04-14,638,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-04-13,626,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-04-12,574,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-04-11,533,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-04-10,444,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-04-09,444,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-04-08,384,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-04-07,349,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-04-06,323,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-04-05,261,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-04-04,245,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-04-03,218,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-04-02,194,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-04-01,190,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-03-31,179,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-03-30,168,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-03-29,165,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-03-28,101,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-03-27,101,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-03-26,96,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-03-25,80,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-03-24,73,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-03-23,25,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-03-22,14,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-03-21,14,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-03-20,9,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-03-19,9,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-03-18,6,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-03-17,5,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-03-16,1,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-03-15,1,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-03-14,1,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-03-13,1,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-03-12,1,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-03-11,1,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-03-10,0,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-03-09,0,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-03-08,0,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-03-07,0,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-03-06,0,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-03-05,0,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-03-04,0,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-03-03,0,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-03-02,0,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-03-01,0,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-02-29,0,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-02-28,0,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-02-27,0,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-02-26,0,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-02-25,0,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-02-24,0,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-02-23,0,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-02-22,0,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-02-21,0,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-02-20,0,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-02-19,0,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-02-18,0,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-02-17,0,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-02-16,0,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-02-15,0,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-02-14,0,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-02-13,0,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-02-12,0,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-02-11,0,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-02-10,0,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-02-09,0,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-02-08,0,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-02-07,0,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-02-06,0,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-02-05,0,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-02-04,0,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-02-03,0,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-02-02,0,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-02-01,0,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-01-31,0,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-01-30,0,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-01-29,0,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-01-28,0,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-01-27,0,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-01-26,0,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-01-25,0,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-01-24,0,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-01-23,0,CIV,2,202,11
,Cote d'Ivoire,7.54,-5.5471,2020-01-22,0,CIV,2,202,11
,Croatia,45.1,15.2,2020-05-03,2096,HRV,150,39,
,Croatia,45.1,15.2,2020-05-02,2088,HRV,150,39,
,Croatia,45.1,15.2,2020-05-01,2085,HRV,150,39,
,Croatia,45.1,15.2,2020-04-30,2076,HRV,150,39,
,Croatia,45.1,15.2,2020-04-29,2062,HRV,150,39,
,Croatia,45.1,15.2,2020-04-28,2047,HRV,150,39,
,Croatia,45.1,15.2,2020-04-27,2039,HRV,150,39,
,Croatia,45.1,15.2,2020-04-26,2030,HRV,150,39,
,Croatia,45.1,15.2,2020-04-25,2016,HRV,150,39,
,Croatia,45.1,15.2,2020-04-24,2009,HRV,150,39,
,Croatia,45.1,15.2,2020-04-23,1981,HRV,150,39,
,Croatia,45.1,15.2,2020-04-22,1950,HRV,150,39,
,Croatia,45.1,15.2,2020-04-21,1908,HRV,150,39,
,Croatia,45.1,15.2,2020-04-20,1881,HRV,150,39,
,Croatia,45.1,15.2,2020-04-19,1871,HRV,150,39,
,Croatia,45.1,15.2,2020-04-18,1832,HRV,150,39,
,Croatia,45.1,15.2,2020-04-17,1814,HRV,150,39,
,Croatia,45.1,15.2,2020-04-16,1791,HRV,150,39,
,Croatia,45.1,15.2,2020-04-15,1741,HRV,150,39,
,Croatia,45.1,15.2,2020-04-14,1704,HRV,150,39,
,Croatia,45.1,15.2,2020-04-13,1650,HRV,150,39,
,Croatia,45.1,15.2,2020-04-12,1600,HRV,150,39,
,Croatia,45.1,15.2,2020-04-11,1534,HRV,150,39,
,Croatia,45.1,15.2,2020-04-10,1495,HRV,150,39,
,Croatia,45.1,15.2,2020-04-09,1407,HRV,150,39,
,Croatia,45.1,15.2,2020-04-08,1343,HRV,150,39,
,Croatia,45.1,15.2,2020-04-07,1282,HRV,150,39,
,Croatia,45.1,15.2,2020-04-06,1222,HRV,150,39,
,Croatia,45.1,15.2,2020-04-05,1182,HRV,150,39,
,Croatia,45.1,15.2,2020-04-04,1126,HRV,150,39,
,Croatia,45.1,15.2,2020-04-03,1079,HRV,150,39,
,Croatia,45.1,15.2,2020-04-02,1011,HRV,150,39,
,Croatia,45.1,15.2,2020-04-01,963,HRV,150,39,
,Croatia,45.1,15.2,2020-03-31,867,HRV,150,39,
,Croatia,45.1,15.2,2020-03-30,790,HRV,150,39,
,Croatia,45.1,15.2,2020-03-29,713,HRV,150,39,
,Croatia,45.1,15.2,2020-03-28,657,HRV,150,39,
,Croatia,45.1,15.2,2020-03-27,586,HRV,150,39,
,Croatia,45.1,15.2,2020-03-26,495,HRV,150,39,
,Croatia,45.1,15.2,2020-03-25,442,HRV,150,39,
,Croatia,45.1,15.2,2020-03-24,382,HRV,150,39,
,Croatia,45.1,15.2,2020-03-23,315,HRV,150,39,
,Croatia,45.1,15.2,2020-03-22,254,HRV,150,39,
,Croatia,45.1,15.2,2020-03-21,206,HRV,150,39,
,Croatia,45.1,15.2,2020-03-20,128,HRV,150,39,
,Croatia,45.1,15.2,2020-03-19,105,HRV,150,39,
,Croatia,45.1,15.2,2020-03-18,81,HRV,150,39,
,Croatia,45.1,15.2,2020-03-17,65,HRV,150,39,
,Croatia,45.1,15.2,2020-03-16,57,HRV,150,39,
,Croatia,45.1,15.2,2020-03-15,49,HRV,150,39,
,Croatia,45.1,15.2,2020-03-14,38,HRV,150,39,
,Croatia,45.1,15.2,2020-03-13,32,HRV,150,39,
,Croatia,45.1,15.2,2020-03-12,19,HRV,150,39,
,Croatia,45.1,15.2,2020-03-11,19,HRV,150,39,
,Croatia,45.1,15.2,2020-03-10,14,HRV,150,39,
,Croatia,45.1,15.2,2020-03-09,12,HRV,150,39,
,Croatia,45.1,15.2,2020-03-08,12,HRV,150,39,
,Croatia,45.1,15.2,2020-03-07,12,HRV,150,39,
,Croatia,45.1,15.2,2020-03-06,11,HRV,150,39,
,Croatia,45.1,15.2,2020-03-05,10,HRV,150,39,
,Croatia,45.1,15.2,2020-03-04,10,HRV,150,39,
,Croatia,45.1,15.2,2020-03-03,9,HRV,150,39,
,Croatia,45.1,15.2,2020-03-02,7,HRV,150,39,
,Croatia,45.1,15.2,2020-03-01,7,HRV,150,39,
,Croatia,45.1,15.2,2020-02-29,6,HRV,150,39,
,Croatia,45.1,15.2,2020-02-28,5,HRV,150,39,
,Croatia,45.1,15.2,2020-02-27,3,HRV,150,39,
,Croatia,45.1,15.2,2020-02-26,3,HRV,150,39,
